route_id,service_id,trip_id,trip_headsign,shape_id
1033,38,10331031,SUS - Stavanger,193227
1033,70,10331032,SUS - Stavanger - Hundvåg,193226
1033,38,10331033,SUS - Stavanger,193227
1033,70,10331034,SUS - Stavanger - Hundvåg,193226
1033,38,10331035,SUS - Stavanger,193227
1033,70,10331036,SUS - Stavanger,193227
1033,38,10331037,SUS - Stavanger,193227
1033,70,10331038,SUS - Stavanger,193227
1033,38,10331039,SUS - Stavanger,193227
1033,70,10331040,SUS - Stavanger,193227
1033,38,10331041,SUS - Stavanger,193227
1033,70,10331042,SUS - Stavanger,193227
1033,70,10331044,SUS - Stavanger,193227
1033,70,10331046,SUS - Stavanger,193227
1033,70,10331048,SUS - Stavanger,193227
1033,70,10331049,SUS - Stavanger,193227
1033,70,10331054,SUS - Stavanger,193227
1033,70,10331058,SUS - Stavanger,193227
1033,70,10331062,SUS - Stavanger,193227
1033,70,10332000,UiS - Forus - Sandnes,193228
1033,38,10332001,UiS - Forus - Sandnes,193229
1033,70,10332004,UiS - Forus - Sandnes,193228
1033,70,10332002,UiS - Forus - Sandnes,193229
1033,38,10332003,UiS - Forus - Sandnes,193229
1033,38,10332005,UiS - Forus - Sandnes,193229
1033,70,10332008,UiS - Forus - Sandnes,193228
1033,70,10332006,UiS - Forus - Sandnes,193229
1033,38,10332007,UiS - Forus - Sandnes,193229
1033,38,10332013,UiS - Forus - Sandnes,193229
1033,70,10332010,UiS - Forus - Sandnes,193229
1033,38,10332011,UiS - Forus - Sandnes,193229
1033,70,10332012,UiS - Forus - Sandnes,193229
1033,38,10332019,UiS - Forus - Sandnes,193229
1033,70,10332020,UiS - Forus - Sandnes,193229
1033,38,10332015,UiS - Forus - Sandnes,193229
1033,70,10332016,UiS - Forus - Sandnes,193229
1033,38,10332017,UiS - Forus - Sandnes,193229
1033,70,10332018,UiS - Forus - Sandnes,193229
1033,38,10332009,UiS - Forus - Sandnes,193229
1033,70,10332014,UiS - Forus - Sandnes,193229
1033,38,10332021,UiS - Forus - Sandnes,193229
1033,70,10332022,UiS - Forus - Sandnes,193229
1033,38,10332023,UiS - Forus - Sandnes,193229
1033,70,10332024,UiS - Forus - Sandnes,193229
1033,38,10332025,UiS - Forus - Sandnes,193229
1033,70,10332030,UiS - Forus - Sandnes,193229
1033,38,10332027,UiS - Forus - Sandnes,193229
1033,70,10332028,UiS - Forus - Sandnes,193229
1033,38,10332029,UiS - Forus - Sandnes,193229
1033,70,10332026,UiS - Forus - Sandnes,193229
1033,38,10332031,UiS - Forus - Sandnes,193229
1033,70,10332032,UiS - Forus - Sandnes,193229
1033,38,10332033,UiS - Forus - Sandnes,193229
1033,70,10332034,UiS - Forus - Sandnes,193229
1033,38,10332035,UiS - Forus - Sandnes,193229
1033,70,10332036,UiS - Forus - Sandnes,193229
1033,38,10332037,UiS - Forus - Sandnes,193229
1033,70,10332038,UiS - Forus - Sandnes,193229
1033,38,10332039,UiS - Forus - Sandnes,193229
1033,70,10332040,UiS - Forus - Sandnes,193229
1033,70,10332041,UiS - Forus - Sandnes,193229
1033,70,10332042,UiS - Forus - Sandnes,193229
1033,70,10332043,UiS - Forus - Sandnes,193229
1033,70,10332044,UiS - Forus - Sandnes,193229
1033,70,10332045,UiS - Forus - Sandnes,193229
1033,70,10332046,UiS - Forus - Sandnes,193229
1033,70,10332047,UiS - Forus - Sandnes,193229
1033,70,10332048,UiS - Forus - Sandnes,193229
1036,70,10361000,Forus,193230
1036,70,10361001,Forus,193230
1036,70,10361002,Forus,193230
1036,70,10361003,Forus,193230
1036,70,10361004,Forus,193230
1036,70,10361005,Forus,193230
1036,70,10361006,Forus,193230
1036,70,10362001,Harestadvika,193231
1036,70,10362002,Harestadvika,193231
1036,70,10362003,Harestadvika,193231
1036,70,10362004,Harestadvika,193231
1036,70,10362005,Harestadvika,193231
1036,70,10362006,Harestadvika,193231
1037,70,10371000,Forus,193232
1037,70,10371001,Forus,193232
1037,70,10371002,Forus,193232
1037,70,10371003,Forus,193232
1037,70,10371004,Forus,193232
1037,70,10372001,Stokka,193233
1037,70,10372002,Stokka,193233
1037,70,10372003,Stokka,193233
1037,70,10372004,Stokka,193233
1037,70,10372005,Stokka,193233
1037,70,10372006,Stokka,193233
1038,70,10381000,Forus,193234
1038,70,10381002,Forus,193234
1038,70,10381004,Forus,193234
1038,70,10381006,Forus,193234
1038,70,10381008,Forus,193234
1038,70,10381010,Forus,193234
1038,70,10381012,Forus,193234
1038,70,10382001,Hundvåg,193235
1038,70,10382002,Hundvåg,193235
1038,70,10382003,Hundvåg,193235
1038,70,10382004,Hundvåg,193235
1038,70,10382005,Hundvåg,193235
1038,70,10382006,Hundvåg,193235
1039,70,10391000,UiS - Forus,193236
1039,70,10391001,UiS - Forus,193236
1039,70,10391002,UiS - Forus,193236
1039,70,10391003,UiS - Forus,193236
1039,70,10391004,UiS - Forus,193236
1039,70,10391005,UiS - Forus,193236
1039,70,10391006,UiS - Forus,193236
1039,70,10392000,Randaberg,193237
1039,70,10392001,Randaberg,193237
1039,70,10392002,Randaberg,193237
1039,70,10392003,Randaberg,193237
1039,70,10392004,Randaberg,193237
1039,70,10392005,Randaberg,193237
1040,70,10401000,Solakrossen - Forus,193238
1040,70,10401001,Solakrossen - Forus,193238
1040,70,10401002,Solakrossen - Forus,193238
1040,70,10401003,Solakrossen - Forus,193238
1040,70,10401004,Solakrossen - Forus,193238
1040,70,10402000,Solakrossen - Tananger,193239
1040,70,10402001,Solakrossen - Tananger,193239
1040,70,10402002,Solakrossen - Tananger,193239
1040,70,10402003,Solakrossen - Tananger,193239
1040,70,10402004,Solakrossen - Tananger,193239
1040,70,10402005,Solakrossen - Tananger,193239
1000,70,10001501,Stavanger - Godeset,194357
1000,8,10001502,Stavanger - Godeset,194357
1000,70,10001503,Stavanger - Godeset,194357
1000,70,10001504,Stavanger,194360
1000,8,10001505,Stavanger - Godeset,194357
1000,70,10001506,Stavanger,194360
1000,70,10001507,Stavanger - Godeset,194357
1000,70,10001508,Stavanger,194360
1000,8,10001509,Stavanger - Godeset,194357
1000,70,10001510,Stavanger,194360
1000,70,10001511,Stavanger - Godeset,194357
1000,70,10001512,Stavanger,194360
1000,8,10001514,Stavanger - Godeset,194357
1000,70,10001515,Stavanger,194360
1000,70,10001516,Stavanger - Godeset,194357
1000,70,10001517,Stavanger,194360
1000,8,10001518,Stavanger - Godeset,194357
1000,70,10001519,Stavanger,194360
1000,70,10001520,Stavanger - Godeset,194357
1000,70,10001521,Stavanger,194360
1000,8,10001522,Stavanger - Godeset,194357
1000,70,10001523,Stavanger,194360
1000,70,10001524,Stavanger - Godeset,194357
1000,70,10001525,Stavanger,194360
1000,8,10001526,Stavanger - Godeset,194357
1000,70,10001527,Stavanger,194360
1000,70,10001528,Stavanger - Godeset,194357
1000,70,10001529,Stavanger,194360
1000,8,10001530,Stavanger - Godeset,194357
1000,70,10001531,Stavanger,194360
1000,70,10001532,Stavanger - Godeset,194357
1000,70,10001533,Stavanger,194360
1000,8,10001534,Stavanger - Godeset,194357
1000,70,10001535,Stavanger,194360
1000,70,10001536,Stavanger - Godeset,194357
1000,70,10001537,Stavanger,194360
1000,8,10001538,Stavanger - Godeset,194357
1000,70,10001539,Stavanger,194360
1000,70,10001540,Stavanger - Godeset,194357
1000,70,10001541,Stavanger,194360
1000,8,10001542,Stavanger - Godeset,194357
1000,70,10001543,Stavanger,194360
1000,70,10001544,Stavanger - Godeset,194357
1000,70,10001545,Stavanger,194360
1000,8,10001546,Stavanger - Godeset,194357
1000,70,10001547,Stavanger,194360
1000,70,10001548,Stavanger - Godeset,194357
1000,70,10001549,Stavanger,194360
1000,8,10001550,Stavanger - Godeset,194357
1000,70,10001551,Stavanger,194360
1000,70,10001552,Stavanger - Godeset,194357
1000,70,10001553,Stavanger,194360
1000,8,10001554,Stavanger - Godeset,194357
1000,70,10001555,Stavanger,194360
1000,70,10001556,Stavanger - Godeset,194357
1000,70,10001557,Stavanger,194360
1000,8,10001558,Stavanger - Godeset,194357
1000,70,10001559,Stavanger,194360
1000,70,10001560,Stavanger - Godeset,194357
1000,70,10001561,Stavanger,194360
1000,8,10001562,Stavanger - Godeset,194357
1000,70,10001563,Stavanger,194360
1000,70,10001564,Stavanger - Godeset,194357
1000,70,10001565,Stavanger,194360
1000,8,10001566,Stavanger - Godeset,194357
1000,70,10001567,Stavanger,194360
1000,70,10001568,Stavanger - Godeset,194357
1000,70,10001569,Stavanger,194360
1000,8,10001570,Stavanger - Godeset,194357
1000,70,10001571,Stavanger,194360
1000,70,10001572,Stavanger - Godeset,194357
1000,70,10001573,Stavanger,194360
1000,8,10001574,Stavanger - Godeset,194357
1000,70,10001575,Stavanger,194360
1000,70,10001576,Stavanger - Godeset,194357
1000,70,10001577,Stavanger,194360
1000,8,10001578,Stavanger - Godeset,194357
1000,70,10001579,Stavanger,194360
1000,70,10001580,Stavanger - Godeset,194357
1000,70,10001581,Stavanger,194360
1000,8,10001582,Stavanger - Godeset,194357
1000,70,10001583,Stavanger,194360
1000,70,10001584,Stavanger - Godeset,194357
1000,70,10001585,Stavanger,194360
1000,8,10001586,Stavanger - Godeset,194357
1000,70,10001587,Stavanger,194360
1000,70,10001588,Stavanger - Godeset,194357
1000,70,10001589,Stavanger,194360
1000,8,10001590,Stavanger - Godeset,194357
1000,70,10001591,Stavanger,194360
1000,70,10001592,Stavanger - Godeset,194357
1000,70,10001593,Stavanger,194360
1000,8,10001594,Stavanger - Godeset,194357
1000,70,10001595,Stavanger,194360
1000,70,10001596,Stavanger - Godeset,194357
1000,70,10001597,Stavanger,194360
1000,8,10001598,Stavanger - Godeset,194357
1000,70,10001599,Stavanger,194360
1000,70,10001600,Stavanger - Godeset,194357
1000,70,10001601,Stavanger,194360
1000,8,10001602,Stavanger - Godeset,194357
1000,70,10001603,Stavanger,194360
1000,70,10001604,Stavanger - Godeset,194357
1000,70,10001605,Stavanger,194360
1000,8,10001606,Stavanger - Godeset,194357
1000,70,10001607,Stavanger,194360
1000,70,10001608,Stavanger - Godeset,194357
1000,70,10001609,Stavanger,194360
1000,8,10001610,Stavanger - Godeset,194357
1000,70,10001611,Stavanger,194360
1000,70,10001612,Stavanger - Godeset,194357
1000,70,10001613,Stavanger,194360
1000,8,10001614,Stavanger - Godeset,194357
1000,70,10001615,Stavanger - Godeset,194357
1000,8,10001616,Stavanger - Godeset,194361
1000,70,10001617,Stavanger - Godeset,194357
1000,8,10001618,Stavanger - Godeset,194361
1000,70,10001619,Stavanger - Godeset,194357
1000,8,10001620,Stavanger - Godeset,194361
1000,70,10001621,Stavanger - Godeset,194357
1000,8,10001622,Stavanger - Godeset,194361
1000,70,10001623,Stavanger - Godeset,194357
1000,8,10001624,Stavanger - Godeset,194361
1000,70,10001625,Stavanger - Godeset,194357
1000,8,10001626,Stavanger - Godeset,194361
1000,70,10001627,Stavanger - Godeset,194357
1000,8,10001628,Stavanger - Godeset,194361
1000,70,10001629,Stavanger - Godeset,194357
1000,8,10001630,Stavanger - Godeset,194361
1000,70,10001631,Hundvågkrossen,194358
1000,70,10001632,Hundvågkrossen,194362
1000,3,10003500,Stavanger - Godeset,194357
1000,11,10003501,Stavanger - Godeset,194361
1000,3,10003502,Stavanger - Godeset,194357
1000,11,10003503,Stavanger - Godeset,194361
1000,3,10003504,Stavanger - Godeset,194357
1000,11,10003505,Stavanger - Godeset,194361
1000,3,10003506,Stavanger - Godeset,194357
1000,11,10003507,Stavanger - Godeset,194361
1000,3,10003508,Stavanger - Godeset,194357
1000,11,10003509,Stavanger - Godeset,194361
1000,3,10003510,Stavanger - Godeset,194357
1000,11,10003511,Stavanger - Godeset,194361
1000,3,10003512,Stavanger - Godeset,194357
1000,11,10003513,Stavanger - Godeset,194361
1000,3,10003514,Stavanger - Godeset,194357
1000,11,10003515,Stavanger - Godeset,194357
1000,9,10003516,Stavanger,194360
1000,3,10003517,Stavanger - Godeset,194357
1000,9,10003518,Stavanger,194360
1000,11,10003519,Stavanger - Godeset,194357
1000,9,10003520,Stavanger,194360
1000,3,10003521,Stavanger - Godeset,194357
1000,9,10003522,Stavanger,194360
1000,11,10003523,Stavanger - Godeset,194357
1000,9,10003524,Stavanger,194360
1000,3,10003525,Stavanger - Godeset,194357
1000,9,10003526,Stavanger,194360
1000,11,10003527,Stavanger - Godeset,194357
1000,9,10003528,Stavanger,194360
1000,3,10003529,Stavanger - Godeset,194357
1000,9,10003530,Stavanger,194360
1000,11,10003531,Stavanger - Godeset,194357
1000,9,10003532,Stavanger,194360
1000,3,10003533,Stavanger - Godeset,194357
1000,9,10003534,Stavanger,194360
1000,11,10003535,Stavanger - Godeset,194357
1000,9,10003536,Stavanger,194360
1000,3,10003537,Stavanger - Godeset,194357
1000,9,10003538,Stavanger,194360
1000,11,10003539,Stavanger - Godeset,194357
1000,9,10003540,Stavanger,194360
1000,3,10003541,Stavanger - Godeset,194357
1000,9,10003542,Stavanger,194360
1000,11,10003543,Stavanger - Godeset,194357
1000,9,10003544,Stavanger,194360
1000,3,10003545,Stavanger - Godeset,194357
1000,9,10003546,Stavanger,194360
1000,11,10003547,Stavanger - Godeset,194357
1000,9,10003548,Stavanger,194360
1000,3,10003549,Stavanger - Godeset,194357
1000,9,10003550,Stavanger,194360
1000,11,10003551,Stavanger - Godeset,194357
1000,9,10003552,Stavanger,194360
1000,3,10003553,Stavanger - Godeset,194357
1000,9,10003554,Stavanger,194360
1000,11,10003555,Stavanger - Godeset,194357
1000,9,10003556,Stavanger,194360
1000,3,10003557,Stavanger - Godeset,194357
1000,11,10003558,Stavanger - Godeset,194361
1000,3,10003559,Stavanger - Godeset,194357
1000,11,10003560,Stavanger - Godeset,194361
1000,3,10003561,Stavanger - Godeset,194357
1000,11,10003562,Stavanger - Godeset,194361
1000,3,10003563,Stavanger - Godeset,194357
1000,11,10003564,Stavanger - Godeset,194361
1000,3,10003565,Stavanger - Godeset,194357
1000,11,10003566,Stavanger - Godeset,194361
1000,3,10003567,Stavanger - Godeset,194357
1000,11,10003568,Stavanger - Godeset,194361
1000,3,10003569,Stavanger - Godeset,194357
1000,11,10003570,Stavanger - Godeset,194361
1000,3,10003571,Stavanger - Godeset,194357
1000,11,10003572,Stavanger - Godeset,194361
1000,3,10003573,Stavanger - Godeset,194357
1000,11,10003574,Stavanger - Godeset,194361
1000,3,10003575,Stavanger - Godeset,194357
1000,11,10003576,Stavanger - Godeset,194361
1000,3,10003577,Stavanger - Godeset,194357
1000,11,10003578,Stavanger - Godeset,194361
1000,3,10003579,Stavanger - Godeset,194357
1000,11,10003580,Stavanger - Godeset,194361
1000,3,10003581,Stavanger - Godeset,194357
1000,11,10003582,Stavanger - Godeset,194361
1000,3,10003583,Stavanger - Godeset,194357
1000,11,10003584,Stavanger - Godeset,194361
1000,3,10003585,Stavanger - Godeset,194357
1000,11,10003586,Stavanger - Godeset,194361
1000,3,10003587,Stavanger - Godeset,194357
1000,3,10003588,Stavanger,194360
1000,3,10003589,Hundvågkrossen,194358
1000,3,10003590,Hundvågkrossen,194362
1000,4,10005500,Stavanger - Godeset,194357
1000,4,10005501,Stavanger,194360
1000,4,10005502,Stavanger - Godeset,194357
1000,4,10005503,Stavanger,194360
1000,4,10005504,Stavanger - Godeset,194357
1000,4,10005505,Stavanger,194360
1000,4,10005506,Stavanger - Godeset,194357
1000,4,10005507,Stavanger,194360
1000,4,10005508,Stavanger - Godeset,194357
1000,4,10005509,Stavanger,194360
1000,4,10005510,Stavanger - Godeset,194357
1000,4,10005511,Stavanger,194360
1000,4,10005512,Stavanger - Godeset,194357
1000,4,10005513,Stavanger,194360
1000,4,10005514,Stavanger - Godeset,194357
1000,4,10005515,Stavanger,194360
1000,4,10005516,Stavanger - Godeset,194357
1000,4,10005517,Stavanger,194360
1000,4,10005518,Stavanger - Godeset,194357
1000,4,10005519,Stavanger,194360
1000,4,10005520,Stavanger - Godeset,194357
1000,4,10005521,Stavanger,194360
1000,4,10005522,Stavanger - Godeset,194357
1000,4,10005523,Stavanger,194360
1000,4,10005524,Stavanger - Godeset,194357
1000,4,10005525,Stavanger,194360
1000,4,10005526,Stavanger - Godeset,194357
1000,4,10005527,Stavanger,194360
1000,4,10005528,Stavanger - Godeset,194357
1000,4,10005529,Stavanger,194360
1000,4,10005530,Stavanger - Godeset,194357
1000,4,10005531,Stavanger,194360
1000,4,10005532,Stavanger - Godeset,194357
1000,4,10005533,Stavanger,194360
1000,4,10005534,Stavanger - Godeset,194357
1000,4,10005535,Stavanger,194360
1000,4,10005536,Stavanger - Godeset,194357
1000,4,10005537,Stavanger,194360
1000,4,10005538,Stavanger - Godeset,194357
1000,4,10005539,Stavanger,194360
1000,4,10005540,Stavanger - Godeset,194357
1000,4,10005541,Stavanger,194360
1000,4,10005542,Stavanger - Godeset,194357
1000,4,10005543,Stavanger,194360
1000,4,10005544,Stavanger - Godeset,194357
1000,4,10005545,Stavanger,194360
1000,4,10005546,Stavanger - Godeset,194357
1000,4,10005547,Stavanger,194360
1000,4,10005548,Stavanger - Godeset,194357
1000,4,10005549,Stavanger,194360
1000,4,10005550,Stavanger - Godeset,194357
1000,4,10005551,Stavanger,194360
1000,4,10005552,Stavanger - Godeset,194357
1000,4,10005553,Stavanger,194360
1000,4,10005554,Stavanger - Godeset,194357
1000,4,10005555,Stavanger,194360
1000,4,10005556,Stavanger - Godeset,194357
1000,4,10005557,Stavanger,194360
1000,4,10005558,Stavanger,194359
1000,4,10005559,Hundvågkrossen,194362
1000,29,10008020,Stavanger - Godeset,194357
1000,29,10008027,Stavanger,194360
1000,29,10008033,Stavanger - Godeset,194357
1000,29,10008042,Stavanger,194360
1000,29,10008046,Stavanger - Godeset,194357
1000,29,10008050,Stavanger,194360
1000,29,10008060,Stavanger - Godeset,194357
1000,29,10008068,Stavanger,194360
1000,29,10008076,Stavanger - Godeset,194357
1000,29,10008083,Stavanger,194360
1000,29,10008093,Stavanger - Godeset,194357
1000,29,10008100,Stavanger,194360
1000,29,10008111,Stavanger - Godeset,194357
1000,29,10008114,Stavanger,194360
1000,29,10008123,Stavanger - Godeset,194357
1000,29,10008131,Stavanger,194360
1000,29,10008140,Stavanger - Godeset,194357
1000,29,10008146,Stavanger,194360
1000,29,10008159,Stavanger - Godeset,194357
1000,29,10008162,Stavanger,194360
1000,29,10008174,Stavanger - Godeset,194357
1000,29,10008179,Stavanger,194360
1000,29,10008191,Stavanger - Godeset,194357
1000,29,10008196,Stavanger,194360
1000,29,10008203,Stavanger - Godeset,194357
1000,29,10008211,Stavanger,194360
1000,29,10008219,Stavanger - Godeset,194357
1000,29,10008225,Stavanger,194360
1000,29,10008230,Stavanger - Godeset,194357
1000,29,10008236,Stavanger,194360
1000,29,10008244,Stavanger - Godeset,194357
1000,29,10008249,Stavanger,194360
1000,29,10008257,Stavanger - Godeset,194357
1000,29,10008260,Stavanger,194360
1000,29,10008270,Stavanger - Godeset,194357
1000,29,10008275,Stavanger,194360
1000,29,10008279,Stavanger - Godeset,194357
1000,29,10008285,Stavanger,194360
1000,29,10008294,Stavanger - Godeset,194357
1000,29,10008300,Stavanger,194360
1000,29,10008302,Stavanger - Godeset,194357
1000,29,10008310,Stavanger,194360
1000,29,10008317,Stavanger - Godeset,194357
1000,29,10008320,Stavanger,194360
1000,29,10008327,Stavanger - Godeset,194357
1000,29,10008335,Stavanger,194360
1000,29,10008339,Stavanger - Godeset,194357
1000,29,10008344,Stavanger,194360
1000,29,10008355,Stavanger - Godeset,194357
1000,29,10008361,Stavanger,194360
1000,29,10008364,Stavanger - Godeset,194357
1000,29,10008368,Stavanger,194360
1000,29,10008376,Stavanger - Godeset,194357
1000,29,10008383,Stavanger,194360
1000,29,10008386,Stavanger - Godeset,194357
1000,29,10008393,Stavanger,194360
1000,29,10008401,Stavanger - Godeset,194357
1000,29,10008405,Stavanger,194360
1000,29,10008410,Stavanger,194359
1000,29,10008421,Hundvågkrossen,194362
1000,5,10008024,Stavanger - Godeset,194357
1000,5,10008026,Stavanger,194360
1000,5,10008035,Stavanger - Godeset,194357
1000,5,10008043,Stavanger,194360
1000,5,10008047,Stavanger - Godeset,194357
1000,5,10008052,Stavanger,194360
1000,5,10008063,Stavanger - Godeset,194357
1000,5,10008069,Stavanger,194360
1000,5,10008075,Stavanger - Godeset,194357
1000,5,10008084,Stavanger,194360
1000,5,10008092,Stavanger - Godeset,194357
1000,5,10008098,Stavanger,194360
1000,5,10008106,Stavanger - Godeset,194357
1000,5,10008117,Stavanger,194360
1000,5,10008124,Stavanger - Godeset,194357
1000,5,10008132,Stavanger,194360
1000,5,10008139,Stavanger - Godeset,194357
1000,5,10008149,Stavanger,194360
1000,5,10008155,Stavanger - Godeset,194357
1000,5,10008165,Stavanger,194360
1000,5,10008170,Stavanger - Godeset,194357
1000,5,10008178,Stavanger,194360
1000,5,10008189,Stavanger - Godeset,194357
1000,5,10008195,Stavanger,194360
1000,5,10008206,Stavanger - Godeset,194357
1000,5,10008210,Stavanger,194360
1000,5,10008220,Stavanger - Godeset,194357
1000,5,10008226,Stavanger,194360
1000,5,10008231,Stavanger - Godeset,194357
1000,5,10008237,Stavanger,194360
1000,5,10008246,Stavanger - Godeset,194357
1000,5,10008253,Stavanger,194360
1000,5,10008256,Stavanger - Godeset,194357
1000,5,10008263,Stavanger,194360
1000,5,10008268,Stavanger - Godeset,194357
1000,5,10008273,Stavanger,194360
1000,5,10008282,Stavanger - Godeset,194357
1000,5,10008284,Stavanger,194360
1000,5,10008295,Stavanger - Godeset,194357
1000,5,10008298,Stavanger,194360
1000,5,10008307,Stavanger - Godeset,194357
1000,5,10008311,Stavanger,194360
1000,5,10008315,Stavanger - Godeset,194357
1000,5,10008321,Stavanger,194360
1000,5,10008326,Stavanger - Godeset,194357
1000,5,10008333,Stavanger,194360
1000,5,10008343,Stavanger - Godeset,194357
1000,5,10008349,Stavanger,194360
1000,5,10008354,Stavanger - Godeset,194357
1000,5,10008356,Stavanger,194360
1000,5,10008362,Stavanger - Godeset,194357
1000,5,10008373,Stavanger,194360
1000,5,10008377,Stavanger - Godeset,194357
1000,5,10008381,Stavanger,194360
1000,5,10008387,Stavanger - Godeset,194357
1000,5,10008392,Stavanger,194360
1000,5,10008399,Stavanger - Godeset,194357
1000,5,10008409,Stavanger,194360
1000,5,10008415,Stavanger,194359
1000,5,10008420,Hundvågkrossen,194362
1000,72,10008000,Stavanger - Godeset,194357
1000,61,10008002,Stavanger - Godeset,194361
1000,72,10008004,Stavanger - Godeset,194357
1000,61,10008007,Stavanger - Godeset,194361
1000,72,10008009,Stavanger - Godeset,194357
1000,61,10008010,Stavanger - Godeset,194361
1000,72,10008013,Stavanger - Godeset,194357
1000,61,10008015,Stavanger - Godeset,194361
1000,72,10008016,Stavanger - Godeset,194357
1000,61,10008018,Stavanger - Godeset,194361
1000,72,10008021,Stavanger - Godeset,194357
1000,61,10008031,Stavanger - Godeset,194361
1000,72,10008034,Stavanger - Godeset,194357
1000,61,10008040,Stavanger - Godeset,194361
1000,72,10008044,Stavanger - Godeset,194357
1000,61,10008054,Stavanger - Godeset,194357
1000,10,10008057,Stavanger,194360
1000,72,10008059,Stavanger - Godeset,194357
1000,10,10008065,Stavanger,194360
1000,61,10008070,Stavanger - Godeset,194357
1000,10,10008072,Stavanger,194360
1000,72,10008078,Stavanger - Godeset,194357
1000,10,10008081,Stavanger,194360
1000,61,10008086,Stavanger - Godeset,194357
1000,10,10008089,Stavanger,194360
1000,72,10008090,Stavanger - Godeset,194357
1000,10,10008096,Stavanger,194360
1000,61,10008103,Stavanger - Godeset,194357
1000,10,10008104,Stavanger,194360
1000,72,10008107,Stavanger - Godeset,194357
1000,10,10008112,Stavanger,194360
1000,61,10008119,Stavanger - Godeset,194357
1000,10,10008120,Stavanger,194360
1000,72,10008125,Stavanger - Godeset,194357
1000,10,10008129,Stavanger,194360
1000,61,10008134,Stavanger - Godeset,194357
1000,10,10008137,Stavanger,194360
1000,72,10008138,Stavanger - Godeset,194357
1000,10,10008145,Stavanger,194360
1000,61,10008151,Stavanger - Godeset,194357
1000,10,10008153,Stavanger,194360
1000,72,10008158,Stavanger - Godeset,194357
1000,10,10008160,Stavanger,194360
1000,61,10008167,Stavanger - Godeset,194357
1000,10,10008168,Stavanger,194360
1000,72,10008172,Stavanger - Godeset,194357
1000,10,10008177,Stavanger,194360
1000,61,10008182,Stavanger - Godeset,194357
1000,10,10008184,Stavanger,194360
1000,72,10008187,Stavanger - Godeset,194357
1000,10,10008193,Stavanger,194360
1000,61,10008198,Stavanger - Godeset,194357
1000,10,10008201,Stavanger,194360
1000,72,10008204,Stavanger - Godeset,194357
1000,10,10008209,Stavanger,194360
1000,61,10008215,Stavanger - Godeset,194357
1000,10,10008217,Stavanger,194360
1000,72,10008218,Stavanger - Godeset,194357
1000,61,10008229,Stavanger - Godeset,194361
1000,72,10008235,Stavanger - Godeset,194357
1000,61,10008238,Stavanger - Godeset,194361
1000,72,10008243,Stavanger - Godeset,194357
1000,61,10008251,Stavanger - Godeset,194361
1000,72,10008255,Stavanger - Godeset,194357
1000,61,10008264,Stavanger - Godeset,194361
1000,72,10008271,Stavanger - Godeset,194357
1000,61,10008272,Stavanger - Godeset,194361
1000,72,10008283,Stavanger - Godeset,194357
1000,61,10008288,Stavanger - Godeset,194361
1000,72,10008292,Stavanger - Godeset,194357
1000,61,10008301,Stavanger - Godeset,194361
1000,72,10008304,Stavanger - Godeset,194357
1000,61,10008309,Stavanger - Godeset,194361
1000,72,10008316,Stavanger - Godeset,194357
1000,61,10008324,Stavanger - Godeset,194361
1000,72,10008329,Stavanger - Godeset,194357
1000,61,10008332,Stavanger - Godeset,194361
1000,72,10008342,Stavanger - Godeset,194357
1000,61,10008346,Stavanger - Godeset,194361
1000,72,10008351,Stavanger - Godeset,194357
1000,61,10008359,Stavanger - Godeset,194361
1000,72,10008365,Stavanger - Godeset,194357
1000,61,10008370,Stavanger - Godeset,194361
1000,72,10008375,Stavanger - Godeset,194357
1000,61,10008382,Stavanger - Godeset,194361
1000,72,10008390,Stavanger - Godeset,194357
1000,61,10008395,Stavanger - Godeset,194361
1000,72,10008398,Stavanger - Godeset,194357
1000,72,10008408,Stavanger,194360
1000,72,10008412,Hundvågkrossen,194358
1000,72,10008417,Hundvågkrossen,194362
1000,7,10008025,Stavanger - Godeset,194357
1000,7,10008030,Stavanger,194360
1000,7,10008036,Stavanger - Godeset,194357
1000,7,10008039,Stavanger,194360
1000,7,10008045,Stavanger - Godeset,194357
1000,7,10008053,Stavanger,194360
1000,7,10008062,Stavanger - Godeset,194357
1000,7,10008067,Stavanger,194360
1000,7,10008074,Stavanger - Godeset,194357
1000,7,10008082,Stavanger,194360
1000,7,10008094,Stavanger - Godeset,194357
1000,7,10008099,Stavanger,194360
1000,7,10008110,Stavanger - Godeset,194357
1000,7,10008115,Stavanger,194360
1000,7,10008126,Stavanger - Godeset,194357
1000,7,10008130,Stavanger,194360
1000,7,10008142,Stavanger - Godeset,194357
1000,7,10008148,Stavanger,194360
1000,7,10008157,Stavanger - Godeset,194357
1000,7,10008164,Stavanger,194360
1000,7,10008173,Stavanger - Godeset,194357
1000,7,10008181,Stavanger,194360
1000,7,10008188,Stavanger - Godeset,194357
1000,7,10008194,Stavanger,194360
1000,7,10008207,Stavanger - Godeset,194357
1000,7,10008213,Stavanger,194360
1000,7,10008221,Stavanger - Godeset,194357
1000,7,10008224,Stavanger,194360
1000,7,10008233,Stavanger - Godeset,194357
1000,7,10008239,Stavanger,194360
1000,7,10008247,Stavanger - Godeset,194357
1000,7,10008250,Stavanger,194360
1000,7,10008259,Stavanger - Godeset,194357
1000,7,10008261,Stavanger,194360
1000,7,10008267,Stavanger - Godeset,194357
1000,7,10008276,Stavanger,194360
