stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
F02966,"Kerékgyártó utca",47.52131,19.105917,,
F02967,"Kerékgyártó utca",47.521283,19.106249,,
F02968,"Tihamér utca",47.507063,19.133089,,
F02969,"Tihamér utca",47.506955,19.133394,,
F02970,"Tihamér utca",47.506874,19.13346,,
F02971,"Jeszenák János utca",47.511728,19.12529,,
F02972,"Jeszenák János utca",47.511584,19.125675,,
F02973,"Jeszenák János utca",47.511446,19.125761,,
F02974,"Kacsóh Pongrác út",47.522233,19.092918,,
F02977,"Ajtósi Dürer sor",47.514614,19.094904,,
F02978,"Ajtósi Dürer sor",47.513612,19.095746,,
F02979,"Ajtósi Dürer sor",47.51354,19.096157,,
F02980,"Ajtósi Dürer sor",47.513831,19.095792,,
F02981,"Besztercebányai utca",47.541421,19.171899,,
F02982,"Besztercebányai utca",47.541467,19.171633,,
F02983,"György utca",47.537885,19.164173,,
F02984,"Rákospalotai határút",47.537894,19.164784,,
F02985,"Szentmihályi út",47.536892,19.162557,,
F02986,"Rákospalotai határút",47.536712,19.162211,,
F02987,"János utca",47.534534,19.161005,,
F02988,"Rákospalotai határút",47.528875,19.152547,,
F02989,"Rákospalotai határút",47.529172,19.152401,,
F02990,"Rákóczi út",47.529711,19.152654,,
F02991,"Rigó utca",47.528508,19.150301,,
F02992,"Rákospalotai határút",47.527278,19.148241,,
F02993,"Pálya utca",47.525514,19.148795,,
F02994,"József utca",47.532541,19.156684,,
F02995,"Rákospalota, Csömöri-patak",47.590349,19.122539,,
F02996,"Rákospalota, Csömöri-patak",47.590448,19.122686,,
F02997,"Visonta utca",47.586249,19.121071,,
F02998,"Visonta utca",47.587112,19.121764,,
F02999,"Kanizsai Dorottya utca",47.582659,19.121877,,
F03000,"Kanizsai Dorottya utca",47.585599,19.124607,,
F03001,"Bútorraktár",47.58247,19.123419,,
F03003,"Rákospalota, MEDIMPEX",47.586825,19.133197,,
F03004,"Károlyi Sándor út",47.585794,19.13263,,
F03005,"Hulladékhasznosító Mű",47.583733,19.13056,,
F03006,"Hulladékhasznosító Mű",47.582653,19.135417,,
F03007,"Mélyfúró utca",47.577958,19.131255,,
F03008,"Szántóföld utca",47.576116,19.132123,,
F03009,"Régi Fóti út",47.572808,19.138504,,
F03010,"Vághó Ferenc utca",47.574328,19.130007,,
F03011,"Kosd utca",47.572079,19.130761,,
F03012,"Rákospalota, Bogáncs utca",47.570292,19.134406,,
F03013,"Közvágóhíd utca",47.571866,19.126959,,
F03014,"Esthajnal utca",47.571803,19.127039,,
F03015,"Közvágóhíd tér",47.572263,19.124487,,
F03016,"Közvágóhíd tér",47.5722,19.124926,,
F03017,"Kovácsi Kálmán tér",47.573947,19.121699,,
F03018,"Kovácsi Kálmán tér",47.574387,19.122244,,
F03019,"Sződliget utca",47.568363,19.118142,,
F03020,"Sződliget utca",47.568588,19.117864,,
F03021,"Pozsony utca",47.568217,19.116807,,
F03022,"Pozsony utca",47.568577,19.117193,,
F03023,"Dal utca",47.567273,19.120945,,
F03024,"Fő út",47.566436,19.122525,,
F03025,"Csobogós utca",47.569542,19.126896,,
F03026,"Csobogós utca",47.568796,19.126297,,
F03027,"Rákospalota, Kossuth utca",47.568053,19.125824,,
F03028,"Rákospalota, Kossuth utca",47.567513,19.125251,,
F03029,"Rákospalota, Kossuth utca",47.567433,19.124866,,
F03030,"Rákospalota, Kossuth utca",47.567226,19.124573,,
F03031,"BRFK gépkocsitároló",47.579525,19.13262,,
F03032,"Sportcentrum",47.57463,19.135058,,
F03033,"Rákospalota, Kossuth utca",47.567626,19.127265,,
F03034,"Régi Fóti út",47.565558,19.129873,,
F03035,"Kossuth utca, lakótelep",47.566734,19.128819,,
F03036,"Kazinczy utca",47.56449,19.12748,,
F03037,"Csillagos köz",47.564974,19.128969,,
F03038,"Epres sor",47.562276,19.123762,,
F03039,"Cserba Elemér út",47.561827,19.123416,,
F03040,"Régi Fóti út",47.562127,19.123144,,
F03041,"Cserba Elemér út",47.559441,19.127692,,
F03042,"Telek utca",47.559231,19.131279,,
F03043,"Rákosmező utca 39.",47.56086,19.130219,,
F03045,"Széchenyi tér",47.564809,19.121141,,
F03046,"Széchenyi tér",47.564491,19.120815,,
F03047,"Rákospalota, Széchenyi tér",47.563343,19.120714,,
F03048,"Hubay Jenő tér",47.562955,19.117996,,
F03049,"Deák utca",47.563954,19.115592,,
F03050,"Hubay Jenő tér",47.563496,19.115618,,
F03051,"Fő út",47.563704,19.112894,,
F03052,"Sződliget utca",47.563875,19.113333,,
F03053,"Hubay Jenő tér",47.562627,19.114693,,
F03054,"Hubay Jenő tér",47.562435,19.114633,,
F03055,"Hubay Jenő tér",47.562012,19.115496,,
F03056,"Beller Imre utca",47.56166,19.117396,,
F03057,"Beller Imre utca",47.561119,19.119003,,
F03058,"Rákos út",47.558699,19.120701,,
F03059,"Szentmihályi út",47.559166,19.12106,,
F03060,"Szentmihályi út",47.559318,19.122057,,
F03061,"Fazekas sor",47.557178,19.125901,,
F03062,"Bezerédj Pál utca",47.556833,19.126292,,
F03063,"Fazekas sor",47.557322,19.125662,,
F03064,"Pöltenberg Ernő utca",47.553852,19.131656,,
F03065,"Aulich Lajos utca",47.553369,19.13222,,
F03066,"Szerencs utca",47.553307,19.111792,,
F03067,"Szerencs utca",47.552887,19.111744,,
F03068,"Eötvös utca 74.",47.555807,19.112951,,
F03069,"Arany János utca",47.555672,19.112765,,
F03070,"Rákos úti szakrendelő",47.554637,19.118988,,
F03071,"Rákos úti szakrendelő",47.553402,19.118448,,
F03072,"Rákos úti szakrendelő",47.553888,19.118808,,
F03073,"Rákos úti szakrendelő",47.554112,19.119233,,
F03074,"Istvántelek vasútállomás",47.550944,19.107444,,
F03075,"Istvántelek vasútállomás",47.550998,19.107577,,
F03076,"Dugonics utca",47.550825,19.110726,,
F03077,"Eötvös utca",47.550582,19.110367,,
F03078,"Pázmány Péter utca",47.548929,19.106884,,
F03079,"Dembinszky utca",47.548542,19.107322,,
F03080,"Patyolat utca",47.547093,19.109712,,
F03081,"Patyolat utca",47.547123,19.109466,,
F03082,"Rákos út",47.545373,19.112327,,
F03083,"Széchenyi út",47.545278,19.11228,,
F03084,"Dembinszky utca",47.546175,19.111079,,
F03085,"Rákos út",47.545662,19.11169,,
F03086,"Széchenyi út",47.544239,19.114916,,
F03087,"Széchenyi út",47.54378,19.114955,,
F03088,"Rákos út",47.541958,19.107461,,
F03089,"Rekettye utca",47.541637,19.107746,,
F03090,"Perczel Mór utca",47.538816,19.112624,,
F03091,"Perczel Mór utca",47.539233,19.111741,,
F03092,"Rekettye utca",47.537226,19.115073,,
F03094,"Pestújhelyi tér",47.534063,19.12434,,
F03095,"Pestújhelyi tér",47.534293,19.124758,,
F03096,"Sztárai Mihály tér",47.540059,19.128771,,
F03097,"Sztárai Mihály tér",47.539634,19.128578,,
F03098,"Sztárai Mihály tér",47.539949,19.12834,,
F03099,"Sztárai Mihály tér",47.539822,19.128991,,
F03100,"Széchenyi út",47.540143,19.119746,,
F03101,"Kolozsvár utca",47.539967,19.11934,,
F03102,"Rákospalota, MÁV-telep",47.541548,19.121587,,
F03103,"Rákospalota, MÁV-telep",47.541357,19.120903,,
F03104,"Vasutastelep utca",47.542654,19.12224,,
F03105,"Vasutastelep utca",47.542463,19.121157,,
F03106,"Bánkút utca",47.546419,19.127506,,
F03107,"Bánkút utca",47.546338,19.127426,,
F03108,"Szerencs utca",47.546878,19.12736,,
F03109,"Szerencs utca",47.546411,19.126589,,
F03110,"Szerencs utca",47.546824,19.127108,,
F03111,"Szerencs utca",47.546537,19.126868,,
F03112,"Szerencs utca",47.549694,19.12223,,
F03113,"Szerencs utca",47.549649,19.122575,,
F03114,"Damjanich János utca",47.549974,19.121048,,
F03115,"Klapka György utca",47.550721,19.119973,,
F03116,"Szerencs utca",47.551666,19.117822,,
F03117,"Klapka György utca",47.552158,19.122379,,
F03118,"Klapka György utca",47.551817,19.122406,,
F03119,"Kozák tér",47.550145,19.12524,,
F03120,"Kozák tér",47.550252,19.125745,,
F03121,"Szerencs utca",47.548833,19.123378,,
F03122,"Bercsényi Miklós utca",47.549021,19.123776,,
F03123,"Bercsényi Miklós utca",47.548455,19.123802,,
F03124,"Bercsényi Miklós utca",47.54823,19.123988,,
F03125,"Bánkút utca",47.549445,19.131622,,
F03126,"Páskomliget utca",47.548584,19.132451,,
F03127,"Rákospalotai köztemető",47.552016,19.133739,,
F03129,"Rákospalotai köztemető",47.551827,19.133686,,
F03130,"Szerencs utca",47.543796,19.131441,,
F03131,"Pestújhelyi út",47.54406,19.131315,,
F03133,"Templom tér",47.5418,19.130069,,
F03134,"Thököly út",47.538281,19.13385,,
F03135,"Thököly út",47.538191,19.133849,,
F03136,"Apolló utca",47.537275,19.135236,,
F03137,"Apolló utca",47.536961,19.134651,,
F03138,"Madách utca",47.538776,19.136447,,
F03139,"Madách utca",47.539171,19.137763,,
F03140,"Nyírpalota út",47.537639,19.137368,,
F03141,"Késmárk utca",47.537226,19.136903,,
F03142,"Késmárk utca",47.529885,19.148963,,
F03143,"Késmárk utca 11.",47.530129,19.148166,,
F03144,"Újpalota, Szentmihályi út",47.54199,19.151443,,
F03145,"Újpalota, Szentmihályi út",47.541288,19.151681,,
F03146,"Újpalota, Szentmihályi út",47.541688,19.151104,,
F03147,"Újpalota, Szentmihályi út",47.541489,19.151435,,
F03148,"Erdőkerülő utca",47.541148,19.151023,,
F03149,"Újpalota, Erdőkerülő utca",47.539525,19.145401,,
F03150,"Erdőkerülő utca",47.53963,19.14501,,
F03151,"Fő tér",47.540897,19.139134,,
F03152,"Fő tér",47.541517,19.140131,,
F03153,"Fő tér",47.54163,19.141613,,
F03154,"Fő tér",47.542314,19.141043,,
F03155,"Fő tér",47.541957,19.141261,,
F03156,"Fő tér",47.542272,19.14081,,
F03157,"Vásárcsarnok",47.545969,19.140537,,
F03158,"Vásárcsarnok",47.545175,19.139892,,
F03159,"Vásárcsarnok",47.545503,19.138318,,
F03160,"Vásárcsarnok",47.545179,19.138225,,
F03161,"Vásárcsarnok",47.544792,19.13914,,
F03162,"Vásárcsarnok",47.545017,19.138875,,
F03163,"Újpalota, Nyírpalota út",47.546948,19.142133,,
F03164,"Újpalota, Nyírpalota út",47.546741,19.142492,,
F03165,"Újpalota, Nyírpalota út",47.547353,19.141456,,
F03166,"Nyírpalota út",47.5479,19.140176,,
F03167,"Újpalota, Sárfű utca",47.549908,19.13812,,
F03168,"Opál utca",47.542213,19.117185,,
F03169,"Opál utca",47.542088,19.117198,,
F03170,"Árokhát út",47.577048,19.124428,,
F03171,"Árokhát út",47.577336,19.124867,,
F03172,"Karatna tér",47.543001,19.109123,,
F03173,"Karatna tér",47.543046,19.108711,,
F03174,"Karatna tér",47.543031,19.108545,,
F03175,"Rákospalota, Székely Elek út",47.579601,19.126798,,
F03176,"Székely Elek út",47.579709,19.127064,,
F03177,"Kolozsvár utca",47.541985,19.123096,,
F03179,"Rädda Barnen utca",47.557138,19.113524,,
F03180,"Rädda Barnen utca",47.5573,19.113471,,
F03181,"Wesselényi utca",47.549997,19.116976,,
F03182,"Wesselényi utca",47.549161,19.116749,,
F03183,"Beller Imre utca",47.55496,19.115328,,
F03184,"Beller Imre utca",47.554906,19.115939,,
F03185,"Emlék tér",47.536982,19.126595,,
F03186,"Emlék tér",47.536829,19.126608,,
F03187,"Ady Endre utca",47.535421,19.120297,,
F03188,"Ady Endre utca",47.535294,19.120908,,
F03189,"Wesselényi utca",47.544074,19.123676,,
F03190,"Wesselényi utca",47.544128,19.123584,,
F03191,"Sárfű utca",47.547818,19.134097,,
F03192,"Sárfű utca",47.548061,19.133593,,
F03193,"Sárfű utca",47.547346,19.135193,,
F03194,"Sárfű utca",47.546575,19.135849,,
F03195,"Molnár Viktor utca",47.533519,19.130501,,
F03196,"Molnár Viktor utca",47.533546,19.130329,,
F03197,"Késmárk utca 20.",47.531552,19.145593,,
F03198,"Késmárk utca 9.",47.532273,19.14412,,
F03199,"Fázis utca",47.534138,19.141055,,
F03200,"Fázis utca",47.533741,19.141546,,
F03201,"Erdőkerülő utca 28.",47.539999,19.147753,,
F03202,"Erdőkerülő utca 27.",47.540161,19.148564,,
F03203,"Szent Korona útja",47.54774,19.11506,,
F03204,"Szent Korona útja",47.547201,19.114567,,
F03205,"Tóth István utca",47.538277,19.117014,,
F03206,"Tóth István utca",47.537926,19.116641,,
F03209,"Zsókavár utca",47.540999,19.143285,,
F03210,"Gusztáv utca",47.539377,19.174351,,
F03211,"Gusztáv utca",47.538837,19.174775,,
F03212,"Csömöri út",47.534835,19.181832,,
F03213,"Csömöri út (Szlovák út)",47.534673,19.181951,,
F03214,"Kisszentmihály, Baross utca",47.536648,19.177918,,
F03215,"Baross utca",47.536368,19.178262,,
F03216,"Szlovák út",47.532039,19.188704,,
F03217,"Timur utca",47.531678,19.189049,,
F03218,"Timur utca",47.53194,19.188239,,
F03219,"Gusztáv utca",47.535976,19.16664,,
F03220,"Gusztáv utca",47.535337,19.167103,,
F03221,"György utca",47.530819,19.172345,,
F03222,"Csömöri út",47.530712,19.171668,,
F03223,"Diófa utca",47.530343,19.171587,,
F03224,"Mátyás király utca",47.532674,19.176301,,
F03225,"Rákosszentmihály, Csömöri út",47.532179,19.176366,,
F03226,"Mátyás király utca",47.532305,19.175769,,
F03227,"Mátyás király utca",47.527595,19.181375,,
F03228,"Mátyás király utca 71.",47.528046,19.180473,,
F03229,"Rákosi út",47.527632,19.180738,,
F03230,"Mátyásföldi tér",47.52324,19.185248,,
F03231,"Mátyásföldi tér",47.523348,19.184969,,
F03232,"Sasvár utca",47.520377,19.187498,,
F03233,"Sasvár utca",47.519923,19.188221,,
F03234,"Olga utca",47.521337,19.181711,,
F03235,"Fuvallat utca",47.509874,19.185028,,
F03236,"Fuvallat utca",47.51008,19.185599,,
F03237,"Ballada utca",47.504138,19.187993,,
F03238,"Ballada utca",47.504281,19.188432,,
F03239,"Galgahévíz utca",47.50355,19.18312,,
F03240,"Galgahévíz utca",47.50372,19.183678,,
F03241,"Sashalom H",47.508712,19.178453,,
F03242,"Sashalom H",47.508278,19.180258,,
F03243,"Sashalom H",47.509151,19.180366,,
F03244,"Sashalom H",47.509413,19.179172,,
F03245,"Futórózsa utca",47.515199,19.185307,,
F03246,"Budapesti út",47.520287,19.179411,,
F03247,"Margit utca",47.511881,19.176217,,
F03248,"Margit utca",47.511454,19.17694,,
F03249,"Budapesti út",47.516465,19.170785,,
F03250,"Budapesti út",47.516105,19.171408,,
F03251,"Rákosi út",47.523639,19.171685,,
F03252,"János utca",47.523216,19.171803,,
F03253,"Rákosi út",47.521395,19.166979,,
F03254,"József utca",47.520919,19.166593,,
F03255,"József utca",47.520973,19.166965,,
F03256,"Rákosi út",47.520858,19.167675,,
F03257,"János utca",47.528968,19.168218,,
F03258,"Csömöri út",47.528747,19.166643,,
F03259,"János utca",47.528169,19.166715,,
F03260,"József utca",47.526338,19.162488,,
F03261,"Csömöri út",47.525996,19.16258,,
F03262,"József utca",47.525988,19.161983,,
F03263,"Rákóczi út",47.524097,19.157948,,
F03264,"Batthyány utca",47.523648,19.156659,,
F03265,"Rákóczi út",47.52449,19.157026,,
F03266,"Batthyány utca",47.518424,19.161236,,
F03267,"Rákosi út",47.517974,19.161209,,
F03268,"Batthyány utca",47.518468,19.161582,,
F03269,"Rákosi út",47.518406,19.160612,,
F03270,"Budapesti út",47.515435,19.163752,,
F03271,"Budapesti út",47.514841,19.164083,,
F03272,"Veres Péter út",47.508042,19.172179,,
F03273,"Thököly út",47.508456,19.171848,,
F03274,"Lándzsa utca",47.507422,19.171023,,
F03275,"Thököly út",47.50787,19.172989,,
F03276,"Pálya utca",47.521466,19.152193,,
F03277,"Pálya utca",47.521934,19.152911,,
F03278,"Csömöri út",47.522129,19.152201,,
F03279,"Csömöri út",47.520781,19.151243,,
F03280,"Rózsa utca",47.520565,19.151282,,
F03281,"Rákosszentmihály vasútállomás",47.52004,19.14818,,
F03282,"Rákosi út",47.516487,19.155324,,
F03283,"Rózsa utca",47.516102,19.156166,,
F03284,"Raktárak",47.536869,19.246103,,
F03285,"Raktárak",47.536223,19.244773,,
F03286,"Cinkotai autóbuszgarázs",47.498984,19.238377,,
F03287,"Cinkotai autóbuszgarázs",47.499146,19.238444,,
F03289,"Cinkotai autóbuszgarázs",47.498483,19.238169,,
F03290,"Injekcióüzem",47.495912,19.231564,,
F03291,"Injekcióüzem",47.496209,19.232029,,
F03292,"Árpádföld, Dezsőfia utca",47.536386,19.200617,,
F03293,"Cinkota-Újtelep",47.526787,19.220921,0,009526
F03294,"Cinkota-Újtelep",47.525917,19.221057,0,009526
F03295,"Állás utca",47.529363,19.194082,,
F03296,"Állás utca",47.529171,19.194832,,
F03297,"Állás utca",47.529494,19.194966,,
F03298,"Menyhért utca",47.531699,19.200975,,
F03299,"Árpádföld, Bekecs utca",47.533507,19.20778,,
F03300,"Ostoros út 61.",47.523693,19.208176,,
F03301,"Ostoros út 40.",47.523187,19.209688,,
F03302,"Csókakő utca",47.521966,19.214996,,
F03303,"Csókakő utca",47.521794,19.215712,,
F03304,"Cinkota H",47.521133,19.218685,,
F03305,"Vidámvásár utca",47.519983,19.219218,,
F03306,"Vidámvásár utca",47.520092,19.219152,,
F03308,"Mátyásföld, repülőtér H",47.511591,19.193582,,
F03309,"Mátyásföld, repülőtér H",47.511536,19.193807,,
F03311,"Pilóta utca",47.505349,19.197952,,
F03313,"Pilóta utca",47.505528,19.198643,,
F03314,"Diósy Lajos utca",47.506797,19.204859,,
F03315,"Diósy Lajos utca",47.506518,19.204473,,
F03316,"Újszász utca",47.509079,19.208337,,
F03317,"Újszász utca",47.508881,19.208416,,
F03318,"Bökényföldi út",47.508733,19.209352,,
F03319,"Bökényföldi út",47.508769,19.209193,,
F03320,"Hunyadvár utca",47.51208,19.204284,,
F03321,"Hunyadvár utca",47.511855,19.204296,,
F03322,"Bökényföldi út",47.514484,19.203043,,
F03323,"Veres Péter út",47.514124,19.202962,,
F03324,"Bökényföldi út",47.514205,19.202524,,
F03325,"Anilin utca",47.513494,19.219868,,
F03326,"Anilin utca",47.513262,19.219151,,
F03327,"Vidámvásár utca (Georgina utca)",47.518477,19.226059,,
F03328,"Georgina utca",47.518271,19.227366,,
F03329,"Batthyány Ilona utca",47.519307,19.230377,,
F03330,"Cinkota, Lassú utca",47.520808,19.227016,,
F03331,"Rózsalevél utca",47.5226,19.231457,,
F03332,"Ilonatelep H (Georgina utca)",47.524735,19.229486,,
F03333,"Ilonatelep H",47.525905,19.229211,,
F03334,"Ilonatelep H",47.525879,19.228547,,
F03335,"Simongát utca",47.51722,19.235853,,
F03336,"Nagytarcsai út",47.517039,19.236623,,
F03337,"Erdei bekötőút",47.507858,19.235249,,
F03338,"Erdei bekötőút",47.507716,19.235401,,
F03339,"Margit utca",47.517698,19.19087,,
F03340,"Margit utca",47.517231,19.190643,,
F03341,"Centenáriumi lakótelep",47.516245,19.187985,,
F03342,"Szent Korona utca",47.529649,19.178724,,
F03343,"Szent Korona utca",47.530261,19.178274,,
F03344,"Békéshalom utca",47.505927,19.181268,,
F03345,"Garat utca",47.506053,19.181348,,
F03346,"Vörösmarty utca",47.532337,19.163125,,
F03347,"Péterke utca",47.533004,19.186011,,
F03348,"Péterke utca",47.533329,19.185015,,
F03349,"Baross utca",47.5335,19.168879,,
F03350,"Baross utca",47.532987,19.169555,,
F03351,"Szilas-patak",47.530143,19.187039,,
F03352,"Ida utca",47.526308,19.182036,,
F03353,"Ida utca",47.525996,19.18248,,
F03354,"Sasvár utca",47.518136,19.181079,,
F03355,"Sasvár utca",47.514312,19.173555,,
F03356,"Sasvár utca",47.514592,19.173064,,
F03357,"Szent Korona utca",47.526079,19.169273,,
F03358,"Diófa utca",47.525109,19.17607,,
F03359,"Szent Korona utca",47.523793,19.164534,,
F03360,"Szent Korona utca",47.523514,19.164985,,
F03361,"Baross utca",47.526651,19.15472,,
F03362,"Baross utca",47.526273,19.155264,,
F03363,"Szent Korona utca",47.520306,19.158691,,
F03364,"Szent Korona utca",47.52054,19.158598,,
F03365,"Őrmester utca",47.512085,19.167277,,
F03366,"Sasvár utca",47.512139,19.167383,,
F03367,"Sashalmi tér",47.509591,19.170457,,
F03368,"Sashalmi tér",47.509834,19.170006,,
F03369,"Baross utca",47.524101,19.150359,,
F03370,"Baross utca",47.524515,19.149789,,
F03371,"Szent Korona utcai lakótelep",47.518791,19.153204,,
F03372,"Szent Korona utcai lakótelep",47.518179,19.153654,,
F03373,"Szabadságtelep H",47.535391,19.204691,,
F03374,"Mazsola utca",47.535445,19.198037,,
F03375,"Rozsos utca",47.533975,19.193942,,
F03376,"Muzsika utca",47.532126,19.204655,,
F03377,"Felsőmalom utca",47.526356,19.201305,,
F03378,"Felsőmalom utca",47.525968,19.201941,,
F03379,"Cinkota H",47.519338,19.21753,,
F03380,"Cinkota H",47.518934,19.216931,,
F03382,"Papír utca",47.51053,19.213148,,
F03383,"Papír utca",47.51032,19.212862,,
F03384,"Farkashalom utca",47.511991,19.216564,,
F03385,"Farkashalom utca",47.512,19.216338,,
F03386,"Cinke utca",47.517253,19.222901,,
F03387,"Cinke utca",47.516971,19.222827,,
F03388,"Jókai Mór utca",47.504841,19.19361,,
F03389,"Jókai Mór utca",47.505038,19.19446,,
F03390,"Alsómalom utca",47.524957,19.204501,,
F03391,"Alsómalom utca",47.524579,19.205111,,
F03392,"Jókai Mór utca (Rendőrség)",47.510777,19.189517,,
F03393,"Jókai Mór utca (Rendőrség)",47.510928,19.190991,,
F03394,"Csinszka utca",47.515612,19.206684,,
F03395,"Csinszka utca",47.51537,19.206259,,
F03396,"Mátyásföld, Imre utca H",47.513486,19.20006,,
F03397,"Mátyásföld, Imre utca H",47.513731,19.200624,,
F03398,"Műkő utca",47.522819,19.223796,,
F03399,"Nebántsvirág utca",47.505996,19.211401,,
F03400,"Petőfi tér",47.506467,19.211051,,
F03401,"Zsemlékes út",47.502888,19.214418,,
F03402,"Zsemlékes út",47.503167,19.214313,,
F03403,"EGIS Gyógyszergyár",47.49712,19.224401,,
F03404,"EGIS Gyógyszergyár",47.496353,19.225885,,
F03405,"Cinkotai köztemető",47.530849,19.236559,,
F03406,"Cinkotai köztemető",47.530589,19.235907,,
F03407,"Gida utca",47.514666,19.191924,,
F03408,"Gida utca",47.514945,19.191407,,
F03409,"Árpádföld",47.533231,19.212043,0,009527
F03410,"Árpádföld",47.532726,19.213064,0,009527
F03411,"Szabadságtelep",47.537862,19.206293,0,009528
F03412,"Szabadságtelep",47.536945,19.206077,0,009528
F03413,"Cinkota",47.519435,19.217338,0,008529
F03414,"Cinkota",47.519434,19.217524,0,008529
F03415,"Mátyásföld alsó",47.515962,19.207349,0,008528
F03416,"Mátyásföld alsó",47.515986,19.207568,0,008528
F03417,"Mátyásföld, Imre utca",47.513783,19.20026,0,008527
F03418,"Mátyásföld, Imre utca",47.513308,19.198904,0,008527
F03419,"Mátyásföld, repülőtér",47.512063,19.194665,0,008464
F03420,"Mátyásföld, repülőtér",47.511651,19.193443,0,008464
F03421,"Ilonatelep",47.526908,19.229832,0,008530
F03422,"Ilonatelep",47.526307,19.229073,0,008530
F03423,"Nagyicce",47.50703,19.167597,0,008445
F03424,"Nagyicce",47.507003,19.167783,0,008445
F03425,"Sashalom",47.509113,19.179404,0,008446
F03426,"Sashalom",47.508791,19.17789,0,008446
F03427,"Frangepán utca",47.456403,19.201607,,
F03428,"Frangepán utca",47.456017,19.201129,,
F03429,"Lőrinci út",47.453165,19.220654,,
F03430,"Lőrinci út",47.453427,19.219952,,
F03431,"Bélatelepi út",47.450738,19.224996,,
F03432,"Baross utca",47.450755,19.226044,,
F03433,"Ebergény utca",47.490921,19.302466,,
F03434,"Ebergény utca",47.490712,19.303315,,
F03435,"Pöröly utca",47.491499,19.297306,,
F03436,"Pöröly utca",47.491382,19.297412,,
F03437,"Sági utca",47.473843,19.273178,,
F03438,"Sági utca",47.473572,19.273747,,
F03439,"Czeglédi Mihály utca",47.489455,19.289719,,
F03440,"Czeglédi Mihály utca",47.48984,19.290809,,
F03441,"Rákoscsaba vasútállomás",47.491081,19.281844,,
F03442,"Rákoscsaba vasútállomás",47.49172,19.281886,,
F03443,"Aranykút utca",47.493901,19.278028,,
F03444,"Színes utca",47.490643,19.306075,,
F03445,"Rákoscsaba, Színes utca",47.490681,19.305278,,
F03446,"Hősök tere",47.489215,19.259429,,
F03447,"Hősök tere",47.489982,19.25977,,
F03448,"Tura utca",47.489157,19.277031,,
F03449,"Vidor utca",47.495322,19.240613,,
F03450,"Vidor utca",47.494872,19.240718,,
F03451,"Cinkotai út",47.491468,19.243399,,
F03452,"Gyöngytyúk utca",47.491018,19.243026,,
F03453,"Gyöngytyúk utca",47.490604,19.243423,,
F03454,"Liget sor",47.488516,19.244065,,
F03455,"Liget sor",47.487608,19.243995,,
F03456,"Liszt Ferenc utca",47.487284,19.249435,,
F03457,"Rákosliget vasútállomás",47.485196,19.258577,,
F03458,"IV. utca",47.487302,19.259096,,
F03459,"Rákosliget vasútállomás",47.48652,19.258734,,
F03460,"Harsona utca",47.490663,19.270708,,
F03461,"Rákoscsaba-Újtelep vasútállomás",47.488136,19.273544,,
F03462,"Bártfai utca",47.492808,19.2685,,
F03463,"Bártfai utca",47.493139,19.269046,,
F03464,"Ároktő út",47.49149,19.264759,,
F03465,"Ároktő út",47.491519,19.265191,,
F03466,"XVII. utca",47.492167,19.259779,,
F03468,"XVIII. utca",47.491959,19.260707,,
F03469,"XVIII. utca",47.492541,19.260371,,
F03471,"Tarack utca",47.492668,19.251579,,
F03472,"Tarack utca",47.492604,19.251844,,
F03473,"Egészségház",47.478175,19.255869,,
F03474,"Szárny utca",47.48094,19.26536,,
F03475,"Szárny utca",47.480552,19.264476,,
F03476,"Szabadság sugárút",47.482974,19.274232,,
F03477,"Szabadság sugárút",47.482589,19.273235,,
F03478,"Lemberg utca",47.483542,19.278321,,
F03479,"Péceli út",47.484007,19.278131,,
F03480,"Lemberg utca",47.484225,19.278576,,
F03481,"Lemberg utca",47.484529,19.279188,,
F03482,"Csaba vezér tér",47.486806,19.286317,,
F03483,"Csaba vezér tér",47.486869,19.286224,,
F03484,"Csaba vezér tér",47.486276,19.287343,,
F03485,"Csaba vezér tér",47.487849,19.287748,,
F03486,"Lemberg utca",47.480604,19.280856,,
F03487,"Csabagyöngye utca",47.480693,19.280239,,
F03488,"Alsódabas utca",47.483519,19.289626,,
F03489,"Alsódabas utca",47.482989,19.289332,,
F03490,"Alsódabas utca",47.482744,19.290047,,
F03491,"Óvónő utca",47.485303,19.281984,,
F03492,"Óvónő utca",47.485593,19.282589,,
F03493,"Regélő utca",47.477492,19.292484,,
F03494,"Regélő utca",47.477225,19.292755,,
F03495,"Nagyszentmiklósi út",47.472075,19.294814,,
F03496,"Nagyszentmiklósi út",47.471796,19.294985,,
F03498,"Kucorgó tér",47.469054,19.29415,,
F03499,"Kucorgó tér",47.469113,19.294608,,
F03500,"Nyomdász utca",47.46556,19.308274,,
F03501,"Nyomdász utca",47.465106,19.309074,,
F03502,"Pesti út",47.464156,19.312644,,
F03503,"Sáránd utca",47.464021,19.312551,,
F03504,"Rákoskert sugárút",47.461075,19.313511,,
F03505,"Sáránd utca",47.461006,19.313663,,
F03506,"Zrínyi utca",47.459624,19.299796,,
F03507,"Rákoskert sugárút",47.459605,19.300499,,
F03508,"Szabadság sugárút",47.471333,19.286911,,
F03509,"Szabadság sugárút",47.47128,19.286353,,
F03510,"Tápióbicske utca",47.472367,19.278279,,
F03511,"Tápióbicske utca",47.471981,19.279239,,
F03512,"Oroszvár utca",47.474468,19.270925,,
F03513,"Oroszvár utca",47.474554,19.270189,,
