service_id,date,exception_type
FE,20130318,1
LA,20130318,2
FE,20130328,1
LA,20130328,2
FE,20130329,1
LA,20130329,2
FE,20130501,1
LA,20130501,2
FE,20130502,1
LA,20130502,2
FE,20130515,1
LA,20130515,2
FE,20130815,1
LA,20130815,2
FE,20131012,1
SA,20131012,2
FE,20131101,1
LA,20131101,2
FE,20131109,1
SA,20131109,2
FE,20131206,1
LA,20131206,2
FE,20131225,1
LA,20131225,2
